confidence,recommended_specialty,source,current_specialty,changed,google_category_raw,name,area,rating,reviews,place_id
MEDIUM,تواير وبنشر,name/hints,تواير وبنشر,,ورشة إصلاح سيارات,بنشر متنقل في صباح الاحمد,صباح الأحمد,4.2,58,ChIJdwr7Y3tXzj8Re-u1KnW1vO4
MEDIUM,تواير وبنشر,name/hints,تواير وبنشر,,تصليح سيارات,بنشر متنقل كهرباء وبنشر النهر الهادي تبديل بطاريات,حولي,5.0,37,ChIJ6VusfWidzz8RopmowotKOSM
MEDIUM,تواير وبنشر,name/hints,تواير وبنشر,,تصليح سيارات,بنشر متنقل وكراج متتقل تبديل تواير تبديل بطاريات شركه عبدالله الهبدان,الفحيحيل,5.0,6,ChIJj-shwX4Hzz8REU_OBSdjvIQ
MEDIUM,تواير وبنشر,name/hints,تواير وبنشر,,تصليح سيارات,بنشر و كهربائي النجم المبدع,المنقف,4.7,7,ChIJsRRlaQcJzz8R4ZoCgKsWwVY
MEDIUM,تواير وبنشر,name/hints,تواير وبنشر,,تصليح سيارات,كهرباء وبنشر جوهرة التعاون,المهبولة,4.5,35,ChIJPYau3WgJzz8RLFtP0Bsuv44
MEDIUM,تواير وبنشر,name/hints,تواير وبنشر,,ورشة إصلاح سيارات,بنشر وكهرباء السيارات,الخيران,4.2,19,ChIJAVkjYXF3zz8RT7D6VH5Q4j8
MEDIUM,تواير وبنشر,name/hints,تواير وبنشر,,ورشة إصلاح سيارات,بنشر كراج جمعية سعد العبدالله التعاونية,سعد العبدالله,4.0,30,ChIJ1Rv_HADxzz8RU5-Sx5mm81c
MEDIUM,تواير وبنشر,name/hints,تواير وبنشر,,تصليح سيارات,كراج متنقل بنشر متنقل تبديل بطاريه,الكويت,4.8,42,ChIJs2ZLMlOdzz8RiFC90NnDr4g
MEDIUM,تواير وبنشر,name/hints,تواير وبنشر,,ورشة إصلاح سيارات,كراج وبنشر الروضة,الروضة,4.4,89,ChIJ37OmMTOdzz8RlE1FU8HpThA
MEDIUM,تواير وبنشر,name/hints,تواير وبنشر,,تصليح سيارات,بنشر وكهرباء فورتي فور الفنطاس,الفنطاس,4.1,27,ChIJ1wmFqs8Jzz8Ra-K1urw8MqA
MEDIUM,تواير وبنشر,name/hints,تواير وبنشر,,ورشة إصلاح سيارات,بنشر وكهرباء (مركز بيع زيوت وتواير جملة ومفرق على مدار الساعة),الصليبية الصناعية 1,4.9,14,ChIJ75Vq5ziTzz8Rto9HH2a9lSY
MEDIUM,تواير وبنشر,name/hints,تواير وبنشر,,ورشة إصلاح سيارات,بنشر المطلاع فورهاندرد,الجهراء,4.4,9,ChIJW3YfEQBRxT8Rck5P53fmCMw
MEDIUM,تواير وبنشر,name/hints,تواير وبنشر,,ورشة إصلاح سيارات,بنشر جابر الأحمد (Full Service),قطعة 1,4.5,19,ChIJxWnsewCNzz8RhKnHAEtwOnI
MEDIUM,دواسر وفرش,kept_current,دواسر وفرش,,متجر أجهزة تسجيل سيارات,المرآة الذهبية لزينة السيارات,الشويخ الصناعية 2,4.9,298,ChIJOcc-PMeazz8RMWaa9ETUNQ4
MEDIUM,دواسر وفرش,kept_current,دواسر وفرش,,خدمة تجديد سيارات,نايس كار لزينة السيارة وقطع الغيار,الشويخ الصناعية,4.3,14,ChIJ0c5SAM2bzz8RfjChN_kQktw
MEDIUM,دواسر وفرش,kept_current,دواسر وفرش,,ساحة خردة,سكراب المطلاع,الجهراء,3.9,454,ChIJY0wDh7IJ0D8RdsjDnGeSQQk
MEDIUM,دواسر وفرش,name/hints,دواسر وفرش,,ورشة إصلاح سيارات,فرونت ويل لتنجيد وزينة السيارات,غرب ابو فطيرة الحرفية,0.0,0,ChIJ1-wPGQChzz8RuLBuqFG4JOg
MEDIUM,دواسر وفرش,kept_current,دواسر وفرش,,مكتب الشركات,شركة فورسيل العالمية,قبلة,2.4,13,ChIJYd6HB3qFzz8R5fhY9OrrX2w
MEDIUM,دواسر وفرش,name/hints,دواسر وفرش,,مركز صيانة سيارات,محل تنجيد كومار - قنبر,الفحيحيل,3.4,5,ChIJLwxtwA0Hzz8R_vIJ2lptalQ
MEDIUM,دواسر وفرش,kept_current,دواسر وفرش,,متجر خردوات,ACE Hardware,khairan,4.4,78,ChIJWd1_JPmVzj8R-aiPlJHPO1s
MEDIUM,دواسر وفرش,kept_current,دواسر وفرش,,متجر ألعاب,Fantasy World Toys Al Khiran,الخيران,4.0,4,ChIJD9Mgb_aVzj8R1xH59tu8S-o
MEDIUM,دواسر وفرش,kept_current,دواسر وفرش,,متجر مستلزمات تنجيد,مشتاق لتنجيد مقاعد السيارات,المرقاب,3.8,36,ChIJl0zmlbqEzz8RtJPektyt9S0
MEDIUM,دواسر وفرش,kept_current,دواسر وفرش,,سوق ضخمة,لولو هايبرماركت,الخيران,4.5,543,ChIJb5EKEByVzj8RrespGKNtvdw
MEDIUM,دواسر وفرش,kept_current,دواسر وفرش,,متجر أجهزة إلكترونية,Indian car seat work,الفحيحيل,5.0,4,ChIJW_LGxh4Hzz8Rq1mUmbTJzbs
MEDIUM,دواسر وفرش,name/hints,دواسر وفرش,,ورشة إصلاح سيارات,دانة الجابرية لتنجيد مقاعد السيارات,الشويخ الصناعية,5.0,3,ChIJZXPfo1Sbzz8RSjRiV6RXXzE
MEDIUM,دواسر وفرش,kept_current,دواسر وفرش,,متجر مستلزمات تنجيد,الخرينج للتنجيد,الفحيحيل,3.8,4,ChIJC-iszgQHzz8RnVt6TPpYI78
MEDIUM,دواسر وفرش,kept_current,دواسر وفرش,,متجر مستلزمات تنجيد,مركز لاهور للتنجيد وتلبيس السيارات,شرق,3.4,20,ChIJefdAqZCEzz8R52lmRYIwgeY
MEDIUM,دواسر وفرش,kept_current,دواسر وفرش,,متجر مستلزمات تنجيد,ستائر وتنجيد البطل,السالمية,4.9,49,ChIJT5l_jr2dzz8RM5ilBmBqt0Q
MEDIUM,دواسر وفرش,kept_current,دواسر وفرش,,مركز تسوق,الخبيزي لتنجيد السيارات,الشويخ الصناعية,3.7,82,ChIJ63BhPhebzz8RyQKXULNm_3o
MEDIUM,دواسر وفرش,kept_current,دواسر وفرش,,متجر أثاث,ميداس - الري,الري,4.0,513,ChIJdXpBaIWazz8RLi-pRkDbtEY
MEDIUM,دواسر وفرش,kept_current,دواسر وفرش,,متجر مستلزمات تنجيد,Faylika upholstery shop,الشويخ الصناعية,4.4,10,ChIJMWrJOceazz8RECCokUpsA0s
MEDIUM,دواسر وفرش,kept_current,دواسر وفرش,,مصنع السيارات,نشتري السيارات,شويخ الصناعية 3,4.4,14,ChIJFY6mgaGbzz8ROedkrBSWiuI
MEDIUM,دواسر وفرش,name/hints,دواسر وفرش,,مركز صيانة سيارات,مكتب بوغاتي للتأجير,العارضية الحرفية,5.0,1,ChIJoRgb0h-Rzz8RCNIBG8pKkxo
MEDIUM,دواسر وفرش,kept_current,دواسر وفرش,,خدمة تجديد سيارات,بلاتينيوم بروتكشن,الري,3.8,43,ChIJdcHE4ZGazz8RMbCMNFlaxXs
MEDIUM,دواسر وفرش,kept_current,دواسر وفرش,,متجر مستلزمات تنجيد,تنجيد كنب تنجيد قنفات,الضجيج,4.8,6,ChIJfx95MCP3zz8RT8vKJnpKopU
MEDIUM,دواسر وفرش,kept_current,دواسر وفرش,,مكتب الشركات,الجزيرة لتنجيد السيارات,شويخ الصناعية 3,1.0,1,ChIJnRmaZfGbzz8RlAtOFdNAv80
MEDIUM,دواسر وفرش,kept_current,دواسر وفرش,,متجر أثاث,ستائر المنار تفصيل كنب وستائر,حولي,4.9,76,ChIJBdpjyuKdzz8Rj0yD2uFjeyk
MEDIUM,دواسر وفرش,kept_current,دواسر وفرش,,متجر مستلزمات تنجيد,تنجيد الاثاث,القادسية,4.6,7,ChIJGbn6dqGczz8RJbkcd8NVynI
MEDIUM,دواسر وفرش,kept_current,دواسر وفرش,,تاجر جملة,تلبيس كشنات,الشويخ الصناعية,3.7,3,ChIJCWsTotebzz8Re5JMWPVN_lY
MEDIUM,دواسر وفرش,name/hints,دواسر وفرش,,ورشة إصلاح سيارات,DIPZ KWT,الشويخ الصناعية,5.0,6,ChIJn2DLKwCbzz8REuDaHBpevQQ
MEDIUM,زيوت وصيانة,name/hints,زيوت وصيانة,,ورشة إصلاح سيارات,كراج اصغر مكينك oil change worksop,الري (قريب من الشويخ),5.0,1,ChIJU2dL-w6bzz8RwjvH74f28u8
MEDIUM,زيوت وصيانة,name/hints,زيوت وصيانة,,,Foil Art,الشويخ الصناعية,4.7,0,ChIJf-i1qU6Fzz8RGsbDp-JiFPA
MEDIUM,زيوت وصيانة,name/hints,زيوت وصيانة,,,The Bedroom By Intercoil,الشويخ الصناعية 2,3.4,0,ChIJHy0lmEqFzz8Ru_bisJ_4ynE
MEDIUM,زيوت وصيانة,name/hints,صيانة عامة,YES,ورشة إصلاح سيارات,Q8 Oils,Al Kuwayt,0.0,0,ChIJffckDgCdzz8RwEqQ_L7TMMU
MEDIUM,زيوت وصيانة,name/hints,زيوت وصيانة,,تصليح سيارات,تبديل زيت وصيانة السيارات - فرع جمعية العارضية,العارضية,4.0,152,ChIJv22IBLWRzz8Rqr6hJfyioaM
MEDIUM,زيوت وصيانة,kept_current,زيوت وصيانة,,تصليح دراجات نارية,غيار زيت,الفروانية,0.0,0,ChIJTVjoXwCbzz8REAoJgC9IVmU
MEDIUM,زيوت وصيانة,name/hints,صيانة عامة,YES,ورشة إصلاح سيارات,كراج Q8 oil,الري,0.0,0,ChIJu-4kIgCbzz8Ron3jautTAgk
MEDIUM,زيوت وصيانة,kept_current,زيوت وصيانة,,جمعية / منظمة,ورشة إصلاح وصيانة صبحان - الداخلية,صباح السالم,3.8,33,ChIJlYxFvDOfzz8RMc2r5iupbM4
MEDIUM,زيوت وصيانة,kept_current,زيوت وصيانة,,مصنع,Kuwait Lube Oil Company,الشعيبة الصناعية الغربية,2.9,14,ChIJXYB5_wcBzz8ROA3zNCZGk-k
MEDIUM,زيوت وصيانة,kept_current,زيوت وصيانة,,مصنع,Kuwait National Lube Oil Mfg.Co.(KNLOC),الشعيبة قطعه 1,3.0,2,ChIJK1CToOEHzz8RbBIGFAMDOWY
MEDIUM,زيوت وصيانة,kept_current,زيوت وصيانة,,تاجر جملة,FUCHS Lubricants Germany - Authorized Partner in Kuwait,شويخ الصناعية 1,1.0,1,ChIJ2ZzT14iFzz8RrASsAPL0zkE
MEDIUM,زيوت وصيانة,kept_current,زيوت وصيانة,,متجر,ماس لزيوت التشحيم,الجهراء المنطقة الصناعية قطعه 1,4.4,20,ChIJQXcneFLxzz8RUfEd2bO2uco
MEDIUM,زيوت وصيانة,kept_current,زيوت وصيانة,,تاجر جملة,Liqui Moly - Shuwaikh,شويخ الصناعية 1,4.8,49,ChIJ-StxRuiEzz8RGHmbQuXmWLk
MEDIUM,زيوت وصيانة,kept_current,زيوت وصيانة,,مورد معدات حقول النفط,Next Oil Solutions | Oil Field Equipment Suppliers in Kuwait,الفحيحيل,5.0,6,ChIJYeUBBQAHzz8Rnnseqkl54fs
MEDIUM,زيوت وصيانة,name/hints,زيوت وصيانة,,مركز صيانة سيارات,Total Rapid Oil Change (Gulf Express Company),الجهراء المنطقة الصناعية قطعه 1,4.1,31,ChIJu_AT7cj2zz8Rmk6BCDQ3sJs
MEDIUM,زيوت وصيانة,kept_current,زيوت وصيانة,,مكتب حكومي,West Kuwait Mega Complex (KOC),الكويت,4.3,9,ChIJ5xfeP2LPzz8RwoTSzbMxG_U
MEDIUM,زيوت وصيانة,name/hints,زيوت وصيانة,,تصليح سيارات,Castrol Oil Change,السالمية,4.7,6,ChIJ_Ry9Rrydzz8RyfFJ0XO2JUc
MEDIUM,زيوت وصيانة,name/hints,زيوت وصيانة,,ورشة إصلاح سيارات,تبديل زيت وفلتر ( احسن هندي ),الفحيحيل,5.0,4,ChIJcwq8u9MHzz8RJCEsVVx8PVw
MEDIUM,زيوت وصيانة,kept_current,زيوت وصيانة,,مورّد الخراطيم,Al Aqeeq United Co. Ahmadi Showroom,شرق الأحمدي,5.0,2,ChIJO8mkXdcHzz8R2MXYo7K0cqk
MEDIUM,زيوت وصيانة,kept_current,زيوت وصيانة,,شركة إنشاء,شركة عربي ذ.م.م. Arabi Company W.L.L Projects & Workshop,صبحان الصناعية,4.3,51,ChIJI8EM3Cyfzz8RSnx0PwBBSUc
MEDIUM,صيانة عامة,kept_current,صيانة عامة,,مكتب الشركات,مكتب تيتانيوم بيع السيارات,العارضية الحرفية,2.7,3,ChIJz3gqimSQzz8RHDQw9MqcmoY
MEDIUM,صيانة عامة,kept_current,صيانة عامة,,متجر إصلاح هواتف الجوّال,ورشه تصليح الاندلس,الري,2.5,2,ChIJUwvC-JCbzz8Rnus5bMPnizo
MEDIUM,صيانة عامة,kept_current,صيانة عامة,,خدمة إصلاح أجهزة,ورشة باناسونيك - اليوسفي,العارضية 6,3.9,1606,ChIJOTrXyH-Qzz8R7_uF41CfwAs
MEDIUM,صيانة عامة,kept_current,صيانة عامة,,خدمة وسائل النقل,تاكسي الأندلس,الأندلس,3.7,3,ChIJi5WpZwCRzz8RIYkJFEqwnVg
MEDIUM,غسيل وتلميع,kept_current,غسيل وتلميع,,دائرة إدارة مركبات,Diamond protection,الري (قريب من الشويخ),4.9,193,ChIJCbYe8q2bzz8RKfZQHOKbIJg
MEDIUM,غسيل وتلميع,kept_current,غسيل وتلميع,,شركة إنشاء,شركة الخنيني للتجارة العامة و المقاولات,الشويخ الصناعية 1,4.2,52,ChIJVc-OD0uFzz8RfEWB8pu7HpI
MEDIUM,غسيل وتلميع,kept_current,غسيل وتلميع,,مورّد منتجات التنظيف,Legend PPF & Concept Chemicals - Kuwait,الشويخ الصناعية 1,4.8,25,ChIJIzE5al-bzz8Rwo4xlHqK4Mk
MEDIUM,غسيل وتلميع,kept_current,غسيل وتلميع,,خدمة إصلاح الغسالات والمجففات,مركز اوتار الخليج لتلميع السيارات,الري (قريب من الشويخ),5.0,2,ChIJ3WHy1E-bzz8R3H6HqGEZcfE
MEDIUM,غسيل وتلميع,name/hints,غسيل وتلميع,,,Oula Car Wash,الشويخ الصناعية,3.8,12,ChIJSTwyw_aFzz8Red6IDPrK1DM
MEDIUM,غسيل وتلميع,name/hints,غسيل وتلميع,,ورشة إصلاح سيارات,الدوليه للتلميع ووقاية السيارات,الري,5.0,5,ChIJRQfotWubzz8Rn3ZVUnBe91c
MEDIUM,غسيل وتلميع,name/hints,غسيل وتلميع,,ورشة إصلاح سيارات,Alqamlas Car Wash,شرق الأحمدي,4.3,7,ChIJt8Bf9PsHzz8RooKF1X4ByM4
MEDIUM,غسيل وتلميع,kept_current,غسيل وتلميع,,مركز تسوق,تلميع و تصليح ليتات السيارات,شويخ الصناعية 1,5.0,3,ChIJ_aEfVSSbzz8RV6NTjRPXFsQ
MEDIUM,فحص فني,name/hints,صيانة عامة,YES,ورشة إصلاح سيارات,أمان للفحص الشامل للسيارات,السالمية,4.5,10,ChIJeTD_p0edzz8R9iQG9Axk_hQ
MEDIUM,فحص فني,name/hints,فحص فني,,تصليح سيارات,Rima For car inspection,الري,4.1,154,ChIJXYJozIyazz8R5EUSO-GCApU
MEDIUM,فرامل,name/hints,فرامل,,تصليح سيارات,من الدعامية الى الدعامية,الشويخ الصناعية 2,4.2,772,ChIJy3MM98uazz8RBin0cgwKGaI
MEDIUM,فرامل,name/hints,كمبيوتر وتشخيص,YES,تصليح سيارات,Road Hero | كراج متنقل بالكويت,الشويخ الصناعية 2,4.9,102,ChIJf4RchwRySwoRr1BfgrNKkH0
MEDIUM,فرامل,name/hints,فرامل,,تصليح سيارات,HIQ Car Service Center,الشويخ الصناعية 3,4.6,66,ChIJ42Q3fbyazz8RY9CEEaptOx8
MEDIUM,فرامل,name/hints,فرامل,,تصليح سيارات,تصليح فتحات سقف كراج سهيل,الشويخ الصناعية 3,4.2,48,ChIJS_cKMCSbzz8RkbXKVLQb8C8
MEDIUM,فرامل,name/hints,فرامل,,ورشة إصلاح سيارات,Speed Monkey Garage - كراج سبيد منكي,الشويخ الصناعية 3,5.0,39,ChIJ5yoJMx6bzz8Rut_HowlTxxk
MEDIUM,فرامل,name/hints,فرامل,,ورشة إصلاح سيارات,نوبل,الشويخ الصناعية 3,4.9,36,ChIJBRWcTOmbzz8RPC_N1AFV_Ic
MEDIUM,فرامل,name/hints,فرامل,,تصليح سيارات,Driva Auto Parts And Garage,الشويخ الصناعية,4.6,36,ChIJJyo8b1mbzz8Rkr42IsHK53s
MEDIUM,فرامل,name/hints,فرامل,,ورشة إصلاح سيارات,كراج الخضري 🇰🇼💙,الشويخ الصناعية 3,5.0,18,ChIJYXXpKQCbzz8RSRR0WlyM_UA
MEDIUM,فرامل,name/hints,فرامل,,ورشة إصلاح سيارات,كراج برق الكويت لتصليح السيارات,الشويخ الصناعية 3,4.9,16,ChIJB_CTdQCbzz8RjNXkJsvAN60
MEDIUM,فرامل,name/hints,فرامل,,,Motorcraft Alghanim,الشويخ الصناعية 1,4.1,0,ChIJC1Lx1mmbzz8Rjp4w4WxUC0Y
MEDIUM,فرامل,name/hints,كمبيوتر وتشخيص,YES,ورشة إصلاح سيارات,Alkayed garage salmiya,السالمية,4.9,15,ChIJd-if1jWdzz8RkS0fVGdi1fg
MEDIUM,فرامل,name/hints,كمبيوتر وتشخيص,YES,ورشة إصلاح سيارات,Energy Company for Auto works and repairs,حولي,5.0,1,ChIJnY1IyVGdzz8RZHbLL00iwNE
MEDIUM,فرامل,name/hints,فرامل,,تصليح سيارات,كراج السرمد الفني لتصليح السيارات ميكانيكا وحوادث,المرقاب,4.1,51,ChIJeSmU76KEzz8RvecgYGNcmHg
MEDIUM,فرامل,name/hints,كمبيوتر وتشخيص,YES,تصليح سيارات,من الدعامية للدعامية ( الغانم ) شرق,المرقاب,4.1,622,ChIJK9QsT6OEzz8RZqPItqndFVA
MEDIUM,فرامل,kept_current,فرامل,,مورد كامبر شل,مركز قوندل,العبدلي,0.0,0,ChIJi5AyK0ExxT8RRupfBbLi5Jc
MEDIUM,فرامل,name/hints,فرامل,,ورشة إصلاح سيارات,SA-811,العبدلي,0.0,0,ChIJXWs7IgARxT8RG3BfWeNssMo
MEDIUM,فرامل,name/hints,فرامل,,ورشة إصلاح سيارات,Koc ILC DG UN-0342,العبدلي,0.0,0,ChIJd93QAwAPxT8Rp_gjv3U-FTU
MEDIUM,فرامل,kept_current,فرامل,,أماكن تجميع الخردة,Kwdc commercial yard,العبدلي,0.0,0,ChIJScx8OwAhxT8RQmP-cKIodVY
MEDIUM,فرامل,name/hints,فرامل,,تصليح سيارات,مركز الخدمة السريعة لسيارات مازدا و بيجو,الشويخ الصناعية,3.7,111,ChIJzX0yxtyazz8RIITGRiIeYHw
MEDIUM,فرامل,name/hints,فرامل,,تصليح سيارات,كراج سبيد فرامل لتصليح اي بي اس ABS تيوتا، لكزس ، نيسان,الشويخ الصناعية,5.0,2,ChIJlWJ-dACbzz8Rvkl1HyTKXG8
MEDIUM,فرامل,name/hints,فرامل,,ورشة إصلاح سيارات,ADLER Kuwait,شويخ الصناعية 3,4.5,11,ChIJX9y5T0ibzz8Rtc9BjnSZnNs
MEDIUM,فرامل,name/hints,فرامل,,تصليح سيارات,كراج بيارق الاولى لتصليح السيارات,المرقاب,4.8,13,ChIJ5YZPLEiFzz8R7guKUMPJ3VE
MEDIUM,فرامل,name/hints,فرامل,,تصليح سيارات,F-TYPE شركة الحكيم العالمية تصليح جاكور و رنج روفر سبورت‎,الري,5.0,30,ChIJKdq4hhebzz8RN6HLIN-YFww
MEDIUM,فرامل,name/hints,بودي وصبغ,YES,تصليح سيارات,Bumper to Bumper - Shaab Branch,السالمية,4.1,73,ChIJj1EwZAGdzz8RPr_f1XzIGds
